FullDate,Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Unleaded 91,Price_Class
2022/08/13,-12.43158,130.874918,0,24,6,186.5,DECREASE
2022/08/13,-12.4329,130.848332,0,11,2,192.5,HIKE
2022/08/13,-12.426896,130.855965,0,10,3,193.7,HIKE
2022/08/13,-12.424795,130.839007,0,12,3,193.7,STABLE
2022/08/13,-12.426162,130.893602,0,24,2,192.9,DECREASE
2022/08/13,-12.433454,130.924834,0,14,3,193.7,HIKE
2022/08/13,-12.478572,130.98852,1,21,6,192.5,DECREASE
2022/08/13,-12.397213,130.859903,0,9,8,193.1,HIKE
2022/08/13,-12.469825,130.987781,1,17,8,193.1,STABLE
2022/08/13,-12.427976,130.9131,0,14,8,193.1,STABLE
2022/08/13,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/13,-12.457972,130.941972,0,13,5,193.9,ZERO
2022/08/13,-12.470486,130.984279,1,21,4,192.9,DECREASE
2022/08/13,-12.499875,130.986152,1,18,4,192.9,STABLE
2022/08/13,-12.401029,130.916358,0,6,4,193.163917,HIKE
2022/08/13,-12.372055,130.883614,0,25,4,192.9,DECREASE
2022/08/13,-12.389526,130.851965,0,22,4,192.9,STABLE
2022/08/14,-12.426896,130.855965,0,10,3,193.7,HIKE
2022/08/14,-12.480144,130.970135,1,21,1,193.9,HIKE
2022/08/14,-12.388251,130.851979,0,22,1,193.9,STABLE
2022/08/14,-12.376822,130.882005,0,25,1,193.9,STABLE
2022/08/14,-12.473721,130.9841,1,21,1,193.9,STABLE
2022/08/14,-12.454479,130.838773,0,0,1,193.9,STABLE
2022/08/14,-12.425722,130.869226,0,24,5,195.5,HIKE
2022/08/14,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/14,-12.40943,130.855712,0,10,2,192.9,HIKE
2022/08/14,-12.402207,130.855703,0,26,2,192.9,STABLE
2022/08/14,-12.456695,130.966706,1,15,5,195.5,HIKE
2022/08/14,-12.482142,130.985802,1,21,3,193.7,DECREASE
2022/08/14,-12.45187,130.96321,1,20,5,195.5,HIKE
2022/08/14,-12.508645,130.990031,1,19,2,192.5,DECREASE
2022/08/14,-12.458111,130.836149,0,0,2,192.9,HIKE
2022/08/14,-12.460552,130.926545,0,13,3,193.7,HIKE
2022/08/14,-12.396662,130.90436,0,7,3,193.7,STABLE
2022/08/14,-12.434533,130.923847,0,14,3,193.7,STABLE
2022/08/14,-12.459371,130.837418,0,0,3,193.7,STABLE
2022/08/14,-12.373514,130.883836,0,25,3,193.7,STABLE
2022/08/14,-12.376162,130.88528,0,4,2,192.9,DECREASE
2022/08/14,-12.3877,130.85206,0,22,3,193.7,HIKE
2022/08/14,-12.394744,130.87797,0,5,3,193.7,STABLE
2022/08/14,-12.394908,130.85574,0,26,5,195.5,HIKE
2022/08/14,-12.424795,130.839007,0,12,3,193.7,DECREASE
2022/08/14,-12.43158,130.874918,0,24,6,186.5,DECREASE
2022/08/14,-12.426162,130.893602,0,24,2,192.9,HIKE
2022/08/14,-12.4329,130.848332,0,11,2,192.5,DECREASE
2022/08/14,-12.433454,130.924834,0,14,3,193.7,HIKE
2022/08/14,-12.478572,130.98852,1,21,6,192.5,DECREASE
2022/08/14,-12.469825,130.987781,1,17,8,192.9,HIKE
2022/08/14,-12.427976,130.9131,0,14,8,192.9,STABLE
2022/08/14,-12.397213,130.859903,0,9,8,192.9,STABLE
2022/08/14,-12.470486,130.984279,1,21,4,192.9,STABLE
2022/08/14,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/14,-12.457972,130.941972,0,13,5,193.9,ZERO
2022/08/14,-12.401029,130.916358,0,6,4,193.386597,DECREASE
2022/08/14,-12.372055,130.883614,0,25,4,192.9,DECREASE
2022/08/14,-12.499875,130.986152,1,18,4,192.9,STABLE
2022/08/14,-12.389526,130.851965,0,22,4,192.9,STABLE
2022/08/14,-12.447604,130.94755,0,14,5,0.0,DECREASE
2022/08/14,-12.453169,130.838155,0,0,0,0.0,ZERO
2022/08/14,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/15,-12.459371,130.837418,0,0,3,191.7,ZERO
2022/08/15,-12.460552,130.926545,0,13,3,191.7,STABLE
2022/08/15,-12.376162,130.88528,0,4,2,191.378378,DECREASE
2022/08/15,-12.394908,130.85574,0,26,5,193.5,HIKE
2022/08/15,-12.3877,130.85206,0,22,3,191.7,DECREASE
2022/08/15,-12.373514,130.883836,0,25,3,191.7,STABLE
2022/08/15,-12.394744,130.87797,0,5,3,191.7,STABLE
2022/08/15,-12.424795,130.839007,0,12,3,191.7,STABLE
2022/08/15,-12.426162,130.893602,0,24,2,191.364864,DECREASE
2022/08/15,-12.4329,130.848332,0,11,2,191.364864,STABLE
2022/08/15,-12.43158,130.874918,0,24,6,185.0,DECREASE
2022/08/15,-12.426896,130.855965,0,10,3,191.7,HIKE
2022/08/15,-12.433454,130.924834,0,14,3,191.7,STABLE
2022/08/15,-12.478572,130.98852,1,21,6,191.0,DECREASE
2022/08/15,-12.397213,130.859903,0,9,8,190.766666,DECREASE
2022/08/15,-12.469825,130.987781,1,17,8,192.233333,HIKE
2022/08/15,-12.427976,130.9131,0,14,8,190.766666,DECREASE
2022/08/15,-12.457972,130.941972,0,13,5,191.879381,HIKE
2022/08/15,-12.470486,130.984279,1,21,4,191.831958,DECREASE
2022/08/15,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/15,-12.372055,130.883614,0,25,4,191.850515,ZERO
2022/08/15,-12.499875,130.986152,1,18,4,191.85625,HIKE
2022/08/15,-12.401029,130.916358,0,6,4,192.421649,HIKE
2022/08/15,-12.389526,130.851965,0,22,4,191.850515,DECREASE
2022/08/15,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/15,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/15,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/15,-12.480144,130.970135,1,21,1,191.9,ZERO
2022/08/15,-12.388251,130.851979,0,22,1,191.233333,DECREASE
2022/08/15,-12.376822,130.882005,0,25,1,191.233333,STABLE
2022/08/15,-12.473721,130.9841,1,21,1,191.233333,STABLE
2022/08/15,-12.454479,130.838773,0,0,1,190.9,DECREASE
2022/08/15,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/15,-12.425722,130.869226,0,24,5,193.5,HIKE
2022/08/15,-12.402207,130.855703,0,26,2,191.513513,DECREASE
2022/08/15,-12.40943,130.855712,0,10,2,191.383783,DECREASE
2022/08/15,-12.45187,130.96321,1,20,5,193.5,HIKE
2022/08/15,-12.456695,130.966706,1,15,5,193.5,STABLE
2022/08/15,-12.508645,130.990031,1,19,2,191.21081,DECREASE
2022/08/15,-12.482142,130.985802,1,21,3,191.7,HIKE
2022/08/15,-12.458111,130.836149,0,0,2,191.59589,DECREASE
2022/08/15,-12.434533,130.923847,0,14,3,191.7,HIKE
2022/08/15,-12.396662,130.90436,0,7,3,191.7,STABLE
2022/08/16,-12.447604,130.94755,0,14,5,0.0,DECREASE
2022/08/16,-12.453169,130.838155,0,0,0,0.0,ZERO
2022/08/16,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/16,-12.473721,130.9841,1,21,1,189.9,ZERO
2022/08/16,-12.454479,130.838773,0,0,1,189.9,STABLE
2022/08/16,-12.388251,130.851979,0,22,1,189.9,STABLE
2022/08/16,-12.480144,130.970135,1,21,1,189.9,STABLE
2022/08/16,-12.376822,130.882005,0,25,1,189.9,STABLE
2022/08/16,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/16,-12.425722,130.869226,0,24,5,190.5,HIKE
2022/08/16,-12.40943,130.855712,0,10,2,189.5,DECREASE
2022/08/16,-12.402207,130.855703,0,26,2,189.5,STABLE
2022/08/16,-12.45187,130.96321,1,20,5,190.5,HIKE
2022/08/16,-12.456695,130.966706,1,15,5,190.5,STABLE
2022/08/16,-12.508645,130.990031,1,19,2,189.5,DECREASE
2022/08/16,-12.482142,130.985802,1,21,3,189.6,HIKE
2022/08/16,-12.458111,130.836149,0,0,2,189.5,DECREASE
2022/08/16,-12.376162,130.88528,0,4,2,189.5,STABLE
2022/08/16,-12.394908,130.85574,0,26,5,190.5,HIKE
2022/08/16,-12.426162,130.893602,0,24,2,189.5,DECREASE
2022/08/16,-12.43158,130.874918,0,24,6,183.5,DECREASE
2022/08/16,-12.4329,130.848332,0,11,2,189.5,HIKE
2022/08/16,-12.3877,130.85206,0,22,3,189.7,HIKE
2022/08/16,-12.373514,130.883836,0,25,3,189.7,STABLE
2022/08/16,-12.460552,130.926545,0,13,3,189.7,STABLE
2022/08/16,-12.426896,130.855965,0,10,3,189.7,STABLE
2022/08/16,-12.424795,130.839007,0,12,3,189.7,STABLE
2022/08/16,-12.459371,130.837418,0,0,3,189.7,STABLE
2022/08/16,-12.434533,130.923847,0,14,3,189.7,STABLE
2022/08/16,-12.394744,130.87797,0,5,3,189.7,STABLE
2022/08/16,-12.396662,130.90436,0,7,3,189.7,STABLE
2022/08/16,-12.433454,130.924834,0,14,3,189.7,STABLE
2022/08/16,-12.478572,130.98852,1,21,6,189.5,DECREASE
2022/08/16,-12.397213,130.859903,0,9,8,189.566666,HIKE
2022/08/16,-12.427976,130.9131,0,14,8,189.566666,STABLE
2022/08/16,-12.469825,130.987781,1,17,8,190.3,HIKE
2022/08/16,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/16,-12.470486,130.984279,1,21,4,189.5,ZERO
2022/08/16,-12.457972,130.941972,0,13,5,189.9,HIKE
2022/08/16,-12.401029,130.916358,0,6,4,189.7,DECREASE
2022/08/16,-12.499875,130.986152,1,18,4,189.5,DECREASE
2022/08/16,-12.372055,130.883614,0,25,4,189.5,STABLE
2022/08/16,-12.389526,130.851965,0,22,4,189.5,STABLE
2022/08/17,-12.434533,130.923847,0,14,3,189.7,HIKE
2022/08/17,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/17,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/17,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/17,-12.388251,130.851979,0,22,1,189.9,ZERO
2022/08/17,-12.480144,130.970135,1,21,1,189.9,STABLE
2022/08/17,-12.454479,130.838773,0,0,1,189.9,STABLE
2022/08/17,-12.473721,130.9841,1,21,1,189.9,STABLE
2022/08/17,-12.376822,130.882005,0,25,1,189.9,STABLE
2022/08/17,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/17,-12.425722,130.869226,0,24,5,189.5,HIKE
2022/08/17,-12.402207,130.855703,0,26,2,189.5,STABLE
2022/08/17,-12.40943,130.855712,0,10,2,189.5,STABLE
2022/08/17,-12.482142,130.985802,1,21,3,189.5,STABLE
2022/08/17,-12.508645,130.990031,1,19,2,189.5,STABLE
2022/08/17,-12.45187,130.96321,1,20,5,189.5,STABLE
2022/08/17,-12.456695,130.966706,1,15,5,189.5,STABLE
2022/08/17,-12.458111,130.836149,0,0,2,189.5,STABLE
2022/08/17,-12.394908,130.85574,0,26,5,189.5,STABLE
2022/08/17,-12.376162,130.88528,0,4,2,189.5,STABLE
2022/08/17,-12.43158,130.874918,0,24,6,183.5,DECREASE
2022/08/17,-12.4329,130.848332,0,11,2,189.5,HIKE
2022/08/17,-12.426162,130.893602,0,24,2,189.5,STABLE
2022/08/17,-12.396662,130.90436,0,7,3,189.7,HIKE
2022/08/17,-12.373514,130.883836,0,25,3,189.7,STABLE
2022/08/17,-12.424795,130.839007,0,12,3,189.7,STABLE
2022/08/17,-12.459371,130.837418,0,0,3,189.7,STABLE
2022/08/17,-12.460552,130.926545,0,13,3,189.7,STABLE
2022/08/17,-12.426896,130.855965,0,10,3,189.7,STABLE
2022/08/17,-12.3877,130.85206,0,22,3,189.7,STABLE
2022/08/17,-12.394744,130.87797,0,5,3,189.7,STABLE
2022/08/17,-12.433454,130.924834,0,14,3,189.7,STABLE
2022/08/17,-12.478572,130.98852,1,21,6,189.5,DECREASE
2022/08/17,-12.469825,130.987781,1,17,8,189.5,STABLE
2022/08/17,-12.427976,130.9131,0,14,8,189.5,STABLE
2022/08/17,-12.397213,130.859903,0,9,8,189.5,STABLE
2022/08/17,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/17,-12.470486,130.984279,1,21,4,189.5,ZERO
2022/08/17,-12.457972,130.941972,0,13,5,189.9,HIKE
2022/08/17,-12.401029,130.916358,0,6,4,189.7,DECREASE
2022/08/17,-12.499875,130.986152,1,18,4,189.5,DECREASE
2022/08/17,-12.372055,130.883614,0,25,4,189.5,STABLE
2022/08/17,-12.389526,130.851965,0,22,4,189.5,STABLE
2022/08/18,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/18,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/18,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/18,-12.454479,130.838773,0,0,1,187.9,ZERO
2022/08/18,-12.473721,130.9841,1,21,1,187.9,STABLE
2022/08/18,-12.376822,130.882005,0,25,1,187.9,STABLE
2022/08/18,-12.480144,130.970135,1,21,1,187.9,STABLE
2022/08/18,-12.388251,130.851979,0,22,1,187.9,STABLE
2022/08/18,-12.425722,130.869226,0,24,5,189.5,HIKE
2022/08/18,-12.478572,130.98852,1,21,6,187.5,DECREASE
2022/08/18,-12.427976,130.9131,0,14,8,186.833333,DECREASE
2022/08/18,-12.469825,130.987781,1,17,8,186.833333,STABLE
2022/08/18,-12.397213,130.859903,0,9,8,186.833333,STABLE
2022/08/18,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/18,-12.457972,130.941972,0,13,5,187.879381,HIKE
2022/08/18,-12.470486,130.984279,1,21,4,187.706382,DECREASE
2022/08/18,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/18,-12.499875,130.986152,1,18,4,187.813978,ZERO
2022/08/18,-12.372055,130.883614,0,25,4,187.585416,DECREASE
2022/08/18,-12.401029,130.916358,0,6,4,187.741666,HIKE
2022/08/18,-12.389526,130.851965,0,22,4,187.74375,HIKE
2022/08/18,-12.40943,130.855712,0,10,2,187.636986,DECREASE
2022/08/18,-12.402207,130.855703,0,26,2,187.746575,HIKE
2022/08/18,-12.482142,130.985802,1,21,3,187.6,DECREASE
2022/08/18,-12.508645,130.990031,1,19,2,187.69178,HIKE
2022/08/18,-12.456695,130.966706,1,15,5,189.5,HIKE
2022/08/18,-12.45187,130.96321,1,20,5,189.5,STABLE
2022/08/18,-12.458111,130.836149,0,0,2,188.075342,DECREASE
2022/08/18,-12.394908,130.85574,0,26,5,189.5,HIKE
2022/08/18,-12.376162,130.88528,0,4,2,187.746575,DECREASE
2022/08/18,-12.4329,130.848332,0,11,2,188.020547,HIKE
2022/08/18,-12.43158,130.874918,0,24,6,181.5,DECREASE
2022/08/18,-12.426162,130.893602,0,24,2,187.69178,HIKE
2022/08/18,-12.434533,130.923847,0,14,3,187.7,HIKE
2022/08/18,-12.459371,130.837418,0,0,3,187.7,STABLE
2022/08/18,-12.424795,130.839007,0,12,3,187.7,STABLE
2022/08/18,-12.373514,130.883836,0,25,3,187.7,STABLE
2022/08/18,-12.426896,130.855965,0,10,3,187.7,STABLE
2022/08/18,-12.394744,130.87797,0,5,3,187.7,STABLE
2022/08/18,-12.3877,130.85206,0,22,3,187.7,STABLE
2022/08/18,-12.460552,130.926545,0,13,3,187.7,STABLE
2022/08/18,-12.396662,130.90436,0,7,3,187.7,STABLE
2022/08/18,-12.433454,130.924834,0,14,3,187.7,STABLE
2022/08/19,-12.473721,130.9841,1,21,1,185.9,DECREASE
2022/08/19,-12.376822,130.882005,0,25,1,185.9,STABLE
2022/08/19,-12.388251,130.851979,0,22,1,185.9,STABLE
2022/08/19,-12.480144,130.970135,1,21,1,185.9,STABLE
2022/08/19,-12.454479,130.838773,0,0,1,185.9,STABLE
2022/08/19,-12.425722,130.869226,0,24,5,187.5,HIKE
2022/08/19,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/19,-12.402207,130.855703,0,26,2,185.5,HIKE
2022/08/19,-12.40943,130.855712,0,10,2,185.5,STABLE
2022/08/19,-12.45187,130.96321,1,20,5,187.5,HIKE
2022/08/19,-12.508645,130.990031,1,19,2,185.5,DECREASE
2022/08/19,-12.482142,130.985802,1,21,3,185.7,HIKE
2022/08/19,-12.456695,130.966706,1,15,5,187.5,HIKE
2022/08/19,-12.458111,130.836149,0,0,2,185.5,DECREASE
2022/08/19,-12.394908,130.85574,0,26,5,187.5,HIKE
2022/08/19,-12.376162,130.88528,0,4,2,185.5,DECREASE
2022/08/19,-12.426162,130.893602,0,24,2,185.5,STABLE
2022/08/19,-12.4329,130.848332,0,11,2,185.5,STABLE
2022/08/19,-12.43158,130.874918,0,24,6,179.5,DECREASE
2022/08/19,-12.434533,130.923847,0,14,3,185.7,HIKE
2022/08/19,-12.426896,130.855965,0,10,3,185.7,STABLE
2022/08/19,-12.394744,130.87797,0,5,3,185.7,STABLE
2022/08/19,-12.373514,130.883836,0,25,3,185.7,STABLE
2022/08/19,-12.459371,130.837418,0,0,3,185.7,STABLE
2022/08/19,-12.3877,130.85206,0,22,3,185.7,STABLE
2022/08/19,-12.460552,130.926545,0,13,3,185.7,STABLE
2022/08/19,-12.424795,130.839007,0,12,3,185.7,STABLE
2022/08/19,-12.396662,130.90436,0,7,3,185.7,STABLE
2022/08/19,-12.433454,130.924834,0,14,3,185.7,STABLE
2022/08/19,-12.478572,130.98852,1,21,6,185.5,DECREASE
2022/08/19,-12.427976,130.9131,0,14,8,185.5,STABLE
2022/08/19,-12.469825,130.987781,1,17,8,185.5,STABLE
2022/08/19,-12.397213,130.859903,0,9,8,185.5,STABLE
2022/08/19,-12.457972,130.941972,0,13,5,185.9,HIKE
2022/08/19,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/19,-12.470486,130.984279,1,21,4,185.5,ZERO
2022/08/19,-12.372055,130.883614,0,25,4,185.5,STABLE
2022/08/19,-12.499875,130.986152,1,18,4,185.5,STABLE
2022/08/19,-12.401029,130.916358,0,6,4,185.7,HIKE
2022/08/19,-12.389526,130.851965,0,22,4,185.5,DECREASE
2022/08/19,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/19,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/19,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/20,-12.3877,130.85206,0,22,3,185.7,ZERO
2022/08/20,-12.447604,130.94755,0,14,5,0.0,DECREASE
2022/08/20,-12.453169,130.838155,0,0,0,0.0,ZERO
2022/08/20,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/20,-12.480144,130.970135,1,21,1,185.9,ZERO
2022/08/20,-12.454479,130.838773,0,0,1,185.9,STABLE
2022/08/20,-12.376822,130.882005,0,25,1,185.9,STABLE
2022/08/20,-12.473721,130.9841,1,21,1,185.9,STABLE
2022/08/20,-12.388251,130.851979,0,22,1,186.4,HIKE
2022/08/20,-12.425722,130.869226,0,24,5,185.5,DECREASE
2022/08/20,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/20,-12.40943,130.855712,0,10,2,185.5,HIKE
2022/08/20,-12.402207,130.855703,0,26,2,185.5,STABLE
2022/08/20,-12.508645,130.990031,1,19,2,185.5,STABLE
2022/08/20,-12.456695,130.966706,1,15,5,185.5,STABLE
2022/08/20,-12.482142,130.985802,1,21,3,185.7,HIKE
2022/08/20,-12.45187,130.96321,1,20,5,185.5,DECREASE
2022/08/20,-12.458111,130.836149,0,0,2,185.5,STABLE
2022/08/20,-12.394908,130.85574,0,26,5,185.5,STABLE
2022/08/20,-12.376162,130.88528,0,4,2,185.5,STABLE
2022/08/20,-12.43158,130.874918,0,24,6,179.5,DECREASE
2022/08/20,-12.426162,130.893602,0,24,2,185.5,HIKE
2022/08/20,-12.4329,130.848332,0,11,2,185.5,STABLE
2022/08/20,-12.426896,130.855965,0,10,3,185.7,HIKE
2022/08/20,-12.396662,130.90436,0,7,3,185.7,STABLE
2022/08/20,-12.394744,130.87797,0,5,3,185.7,STABLE
2022/08/20,-12.373514,130.883836,0,25,3,185.7,STABLE
2022/08/20,-12.434533,130.923847,0,14,3,185.7,STABLE
2022/08/20,-12.424795,130.839007,0,12,3,185.7,STABLE
2022/08/20,-12.459371,130.837418,0,0,3,185.7,STABLE
2022/08/20,-12.460552,130.926545,0,13,3,185.7,STABLE
2022/08/20,-12.433454,130.924834,0,14,3,185.7,STABLE
2022/08/20,-12.478572,130.98852,1,21,6,185.5,DECREASE
2022/08/20,-12.397213,130.859903,0,9,8,185.5,STABLE
2022/08/20,-12.469825,130.987781,1,17,8,185.5,STABLE
2022/08/20,-12.427976,130.9131,0,14,8,185.5,STABLE
2022/08/20,-12.470486,130.984279,1,21,4,185.5,STABLE
2022/08/20,-12.457972,130.941972,0,13,5,185.9,HIKE
2022/08/20,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/20,-12.401029,130.916358,0,6,4,185.7,ZERO
2022/08/20,-12.499875,130.986152,1,18,4,185.5,DECREASE
2022/08/20,-12.372055,130.883614,0,25,4,185.5,STABLE
2022/08/20,-12.389526,130.851965,0,22,4,185.5,STABLE
2022/08/21,-12.447604,130.94755,0,14,5,0.0,DECREASE
2022/08/21,-12.453169,130.838155,0,0,0,0.0,ZERO
2022/08/21,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/21,-12.473721,130.9841,1,21,1,185.9,ZERO
2022/08/21,-12.454479,130.838773,0,0,1,185.9,STABLE
2022/08/21,-12.388251,130.851979,0,22,1,186.9,HIKE
2022/08/21,-12.376822,130.882005,0,25,1,185.9,DECREASE
2022/08/21,-12.480144,130.970135,1,21,1,185.9,STABLE
2022/08/21,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/21,-12.425722,130.869226,0,24,5,185.5,HIKE
2022/08/21,-12.40943,130.855712,0,10,2,185.5,STABLE
2022/08/21,-12.402207,130.855703,0,26,2,185.5,STABLE
2022/08/21,-12.508645,130.990031,1,19,2,185.5,STABLE
2022/08/21,-12.45187,130.96321,1,20,5,185.5,STABLE
2022/08/21,-12.456695,130.966706,1,15,5,185.5,STABLE
2022/08/21,-12.482142,130.985802,1,21,3,185.7,HIKE
2022/08/21,-12.458111,130.836149,0,0,2,185.5,DECREASE
2022/08/21,-12.394908,130.85574,0,26,5,185.5,STABLE
2022/08/21,-12.376162,130.88528,0,4,2,185.5,STABLE
2022/08/21,-12.43158,130.874918,0,24,6,179.5,DECREASE
2022/08/21,-12.426162,130.893602,0,24,2,185.5,HIKE
2022/08/21,-12.4329,130.848332,0,11,2,185.5,STABLE
2022/08/21,-12.424795,130.839007,0,12,3,185.7,HIKE
2022/08/21,-12.459371,130.837418,0,0,3,185.7,STABLE
2022/08/21,-12.426896,130.855965,0,10,3,185.7,STABLE
2022/08/21,-12.460552,130.926545,0,13,3,185.7,STABLE
2022/08/21,-12.3877,130.85206,0,22,3,185.7,STABLE
2022/08/21,-12.394744,130.87797,0,5,3,185.7,STABLE
2022/08/21,-12.373514,130.883836,0,25,3,185.7,STABLE
2022/08/21,-12.396662,130.90436,0,7,3,185.7,STABLE
2022/08/21,-12.434533,130.923847,0,14,3,185.7,STABLE
2022/08/21,-12.433454,130.924834,0,14,3,185.7,STABLE
2022/08/21,-12.478572,130.98852,1,21,6,185.5,DECREASE
2022/08/21,-12.469825,130.987781,1,17,8,185.5,STABLE
2022/08/21,-12.427976,130.9131,0,14,8,185.5,STABLE
2022/08/21,-12.397213,130.859903,0,9,8,185.5,STABLE
2022/08/21,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/21,-12.457972,130.941972,0,13,5,185.9,ZERO
2022/08/21,-12.470486,130.984279,1,21,4,185.5,DECREASE
2022/08/21,-12.401029,130.916358,0,6,4,185.7,HIKE
2022/08/21,-12.372055,130.883614,0,25,4,185.5,DECREASE
2022/08/21,-12.499875,130.986152,1,18,4,185.5,STABLE
2022/08/21,-12.389526,130.851965,0,22,4,185.5,STABLE
2022/08/22,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/22,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/22,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/22,-12.376822,130.882005,0,25,1,185.9,ZERO
2022/08/22,-12.473721,130.9841,1,21,1,185.9,STABLE
2022/08/22,-12.388251,130.851979,0,22,1,186.9,HIKE
2022/08/22,-12.454479,130.838773,0,0,1,185.9,DECREASE
2022/08/22,-12.480144,130.970135,1,21,1,185.9,STABLE
2022/08/22,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/22,-12.425722,130.869226,0,24,5,185.5,HIKE
2022/08/22,-12.402207,130.855703,0,26,2,185.5,STABLE
2022/08/22,-12.40943,130.855712,0,10,2,185.5,STABLE
2022/08/22,-12.508645,130.990031,1,19,2,185.5,STABLE
2022/08/22,-12.456695,130.966706,1,15,5,185.5,STABLE
2022/08/22,-12.482142,130.985802,1,21,3,185.7,HIKE
2022/08/22,-12.45187,130.96321,1,20,5,185.5,DECREASE
2022/08/22,-12.458111,130.836149,0,0,2,185.5,STABLE
2022/08/22,-12.394908,130.85574,0,26,5,185.5,STABLE
2022/08/22,-12.376162,130.88528,0,4,2,185.5,STABLE
2022/08/22,-12.43158,130.874918,0,24,6,179.5,DECREASE
2022/08/22,-12.426162,130.893602,0,24,2,185.5,HIKE
2022/08/22,-12.4329,130.848332,0,11,2,185.5,STABLE
2022/08/22,-12.373514,130.883836,0,25,3,185.7,HIKE
2022/08/22,-12.424795,130.839007,0,12,3,185.7,STABLE
2022/08/22,-12.426896,130.855965,0,10,3,185.7,STABLE
2022/08/22,-12.460552,130.926545,0,13,3,185.7,STABLE
2022/08/22,-12.459371,130.837418,0,0,3,185.7,STABLE
2022/08/22,-12.394744,130.87797,0,5,3,185.7,STABLE
2022/08/22,-12.396662,130.90436,0,7,3,185.7,STABLE
2022/08/22,-12.434533,130.923847,0,14,3,185.7,STABLE
2022/08/22,-12.3877,130.85206,0,22,3,185.7,STABLE
2022/08/22,-12.433454,130.924834,0,14,3,185.7,STABLE
2022/08/22,-12.478572,130.98852,1,21,6,185.5,DECREASE
2022/08/22,-12.469825,130.987781,1,17,8,185.5,STABLE
2022/08/22,-12.427976,130.9131,0,14,8,185.5,STABLE
2022/08/22,-12.397213,130.859903,0,9,8,185.5,STABLE
2022/08/22,-12.470486,130.984279,1,21,4,185.5,STABLE
2022/08/22,-12.457972,130.941972,0,13,5,185.9,HIKE
2022/08/22,-12.461616,130.929661,0,13,8,0.0,DECREASE
2022/08/22,-12.372055,130.883614,0,25,4,185.5,ZERO
2022/08/22,-12.499875,130.986152,1,18,4,185.5,STABLE
2022/08/22,-12.401029,130.916358,0,6,4,185.7,HIKE
2022/08/22,-12.389526,130.851965,0,22,4,185.5,DECREASE
2022/08/23,-12.453169,130.838155,0,0,0,0.0,DECREASE
2022/08/23,-12.447604,130.94755,0,14,5,0.0,ZERO
2022/08/23,-12.430993,130.891404,0,24,0,0.0,ZERO
2022/08/23,-12.376822,130.882005,0,25,1,184.566666,ZERO
2022/08/23,-12.454479,130.838773,0,0,1,184.9,HIKE
2022/08/23,-12.480144,130.970135,1,21,1,185.566666,HIKE
2022/08/23,-12.388251,130.851979,0,22,1,185.9,HIKE
2022/08/23,-12.473721,130.9841,1,21,1,184.9,DECREASE
2022/08/23,-12.425722,130.869226,0,24,5,185.5,HIKE
2022/08/23,-12.394908,130.85574,0,26,5,155.9,DECREASE
2022/08/23,-12.402207,130.855703,0,26,2,184.59589,HIKE
2022/08/23,-12.40943,130.855712,0,10,2,184.541095,DECREASE
2022/08/23,-12.456695,130.966706,1,15,5,185.5,HIKE
2022/08/23,-12.482142,130.985802,1,21,3,184.7,DECREASE
