Count_Date,Leg1-2,Leg1-3,Leg1-4,Leg1-5,Leg1-6,Leg2-1,Leg2-3,Leg2-4,Leg2-5,Leg2-6,Leg3-1,Leg3-2,Leg3-4,Leg3-5,Leg3-6,Leg4-1,Leg4-2,Leg4-3,Leg4-5,Leg4-6,Leg5-1,Leg5-2,Leg5-3,Leg5-4,Leg5-6,Leg6-1,Leg6-2,Leg6-3,Leg6-4,Leg6-5,Legs,State,Trips/hour,comparison,description,electorate,latitude,leg1_enter,leg1_exit,leg1_total,leg2_enter,leg2_exit,leg2_total,leg3_enter,leg3_exit,leg3_total,leg4_enter,leg4_exit,leg4_total,leg5_enter,leg5_exit,leg5_total,leg6_enter,leg6_exit,leg6_total,longitude,not known,site_id,year
2025-07-29,0.0,9.0,4.0,,,0.0,1.0,2.0,,,12.0,0.0,0.0,,,2.0,1.0,2.0,,,,,,,,,,,,,4.0,NT,9.0,25,"Bagot Rd [N], Old McMillans Rd [E], Bagot Rd [S], Old McMillans Rd [W]",Darwin,-12.395324,13.0,14.0,27.0,3.0,1.0,4.0,12.0,12.0,24.0,5.0,6.0,11.0,,,,,,,130.856016,1,5515.0,2025
2025-07-29,2.0,14.0,,,,4.0,1.0,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,3.0,NT,10.0,5,"Trower Rd [NE], Sabine Rd [SE], Trower Rd [SW]",Darwin,-12.387763,16.0,10.0,26.0,5.0,5.0,10.0,9.0,15.0,24.0,,,,,,,,,,130.858441,1,5516.0,2025
2025-08-05,31.0,3.0,1.0,,,5.0,0.0,1.0,,,3.0,0.0,0.0,,,4.0,2.0,0.0,,,,,,,,,,,,,4.0,NT,13.0,20,"McMillans Rd & McMillans Rd Path [E], McMillans Rd [SW], Path to Old McMillans Rd [W], Sabine Rd [NW]",Darwin,-12.39561,35.0,12.0,47.0,6.0,33.0,39.0,3.0,3.0,6.0,6.0,2.0,8.0,,,,,,,130.862539,1,5517.0,2025
2025-07-29,5.0,12.0,21.0,,,9.0,0.0,8.0,,,4.0,1.0,0.0,,,11.0,6.0,0.0,,,,,,,,,,,,,4.0,NT,31.0,17,"Trower Rd [E], Rapid Creek Rd [S], Trower Rd [W], Rapid Creek Rd [N]",Darwin,-12.385471,38.0,24.0,62.0,17.0,12.0,29.0,5.0,12.0,17.0,17.0,29.0,46.0,,,,,,,130.864514,0,5518.0,2025
2025-08-05,1.0,7.0,0.0,,,0.0,4.0,2.0,,,13.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,12.0,-9,"Trower Rd [N], Vanderlin Dr [E], Trower Rd [S], Casuarina Shops [W]",Darwin,-12.375801,8.0,13.0,21.0,6.0,1.0,7.0,13.0,11.0,24.0,0.0,2.0,2.0,,,,,,,130.88271,0,5519.0,2025
2025-07-29,7.0,2.0,1.0,,,4.0,6.0,0.0,,,5.0,2.0,2.0,,,1.0,6.0,1.0,,,,,,,,,,,,,4.0,NT,15.0,1,"Lee Point Rd [N], Vanderlin Dr [E], Lee Point Rd [S], Vanderlin Rd [W]",Darwin,-12.377512,10.0,10.0,20.0,10.0,15.0,25.0,9.0,9.0,18.0,8.0,3.0,11.0,,,,,,,130.890756,0,5520.0,2025
2025-07-29,1.0,6.0,,,,1.0,0.0,,,,12.0,4.0,,,,,,,,,,,,,,,,,,,3.0,NT,9.0,1,"Vanderlin Dr/Bike Path [SE], Mueller Rd [SW], Vanderlin Dr/Bike Path [NW]",Darwin,-12.390698,7.0,13.0,20.0,1.0,5.0,6.0,16.0,6.0,22.0,,,,,,,,,,130.911463,0,5521.0,2025
2025-07-29,5.0,1.0,0.0,,,11.0,4.0,3.0,,,4.0,3.0,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,4.0,NT,8.5,-6,"Vanderlin Dr [N], McMillans Rd [SE], Vanderlin Dr [S], McMillans Rd [NW]",Darwin,-12.410151,6.0,15.0,21.0,18.0,9.0,27.0,8.0,5.0,13.0,1.0,4.0,5.0,,,,,,,130.922994,0,5523.0,2025
2025-07-29,1.0,29.0,5.0,,,0.0,0.0,0.0,,,9.0,3.0,0.0,,,4.0,6.0,0.0,,,,,,,,,,,,,4.0,NT,15.0,11,"McMillans Rd [E], Charles Eaton Dr [SE], McMillans Rd [W], Rapid Crk Cyclepath [NW]",Darwin,-12.395447,35.0,13.0,48.0,0.0,10.0,10.0,12.0,29.0,41.0,10.0,5.0,15.0,,,,,,,130.871723,0,5524.0,2025
2025-07-29,2.0,4.0,2.0,,,1.0,2.0,28.0,,,0.0,0.0,1.0,,,0.0,8.0,0.0,,,,,,,,,,,,,4.0,NT,12.0,2,"Rothdale Rd [N], McMillans Rd [E], Henry Wrigley Dr [S], McMillans Rd [W]",Darwin,-12.395413,8.0,1.0,9.0,31.0,10.0,41.0,1.0,6.0,7.0,8.0,31.0,39.0,,,,,,,130.878263,2,5525.0,2025
2025-07-29,3.0,3.0,2.0,,,1.0,0.0,24.0,,,1.0,0.0,0.0,,,4.0,9.0,0.0,,,,,,,,,,,,,4.0,NT,9.0,0,"Lee Point Rd [N], McMillans Rd [E], Marrara Dr [S], McMillans Rd [W]",Darwin,-12.39541,8.0,6.0,14.0,25.0,12.0,37.0,1.0,3.0,4.0,13.0,26.0,39.0,,,,,,,130.882965,1,5526.0,2025
2025-08-19,1.0,0.0,3.0,,,0.0,0.0,5.0,,,0.0,0.0,0.0,,,2.0,11.0,2.0,,,,,,,,,,,,,4.0,NT,10.5,-6,"Amy Johnson Ave [N], Stuart Hwy [E], Amy Johnson Ave [SW], Stuart Hwy [W]",Darwin,-12.427641,4.0,2.0,6.0,5.0,12.0,17.0,0.0,2.0,2.0,15.0,8.0,23.0,,,,,,,130.907681,1,5527.0,2025
2025-07-29,3.0,5.0,2.0,,,5.0,2.0,12.0,,,2.0,0.0,2.0,,,1.0,7.0,1.0,,,,,,,,,,,,,4.0,NT,16.5,13,"Vanderlin Dr [N], Stuart Hwy [E], Berrimah Rd [S], Stuart Hwy [W]",Darwin,-12.433465,10.0,8.0,18.0,19.0,10.0,29.0,4.0,8.0,12.0,9.0,16.0,25.0,,,,,,,130.923379,0,5528.0,2025
2025-07-29,1.0,45.0,,,,0.0,15.0,,,,51.0,19.0,,,,,,,,,,,,,,,,,,,3.0,NT,57.0,34,"Casuarina Foreshore Path [N], Casuarina Foreshore Path [E], Casuarina Foreshore Path [S]",Darwin,-12.371739,46.0,51.0,97.0,15.0,20.0,35.0,70.0,60.0,130.0,,,,,,,,,,130.863139,1,5981.0,2025
2025-08-05,9.0,3.0,,,,11.0,8.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,3.0,NT,15.5,-6,"Trower Rd [N], Trower Rd [S], Dripstone Rd [W]",Darwin,-12.377574,12.0,13.0,25.0,19.0,13.0,32.0,6.0,11.0,17.0,,,,,,,,,,130.88217,0,6830.0,2025
2025-08-05,0.0,1.0,51.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,,4.0,1.0,0.0,0.0,,3.0,0.0,2.0,2.0,,,,,,,5.0,NT,27.5,21,"Tiger Brennan Drive north bound [N], Frances Bay Drive north bound [NE], Frances Bay Drive south bound [S], Tiger Brennan Drive south bound [SW], Dinah Beach Rd [W]",Darwin,-12.45294,52.0,8.0,60.0,0.0,1.0,1.0,3.0,3.0,6.0,5.0,55.0,60.0,7.0,0.0,7.0,,,,130.847549,1,6949.0,2025
2025-07-29,6.0,30.0,1.0,,,0.0,1.0,1.0,,,4.0,1.0,0.0,,,0.0,0.0,2.0,,,,,,,,,,,,,4.0,NT,19.5,-11,"Garramilla Blvd [NE], McMinn St [SE], Garramilla Blvd [SW], McMinn St [NW]",Darwin,-12.458133,37.0,4.0,41.0,2.0,7.0,9.0,5.0,33.0,38.0,2.0,2.0,4.0,,,,,,,130.8427,0,7351.0,2025
2025-07-29,21.0,10.0,2.0,,,19.0,1.0,2.0,,,2.0,1.0,1.0,,,0.0,9.0,11.0,,,,,,,,,,,,,4.0,NT,32.5, ,"Stuart Hwy [NE], Stuart Hwy [SW], Goyder Rd Footpath & Road [W], Footpath to Wilkinson St [N]",Darwin,-12.437701,33.0,21.0,54.0,22.0,31.0,53.0,4.0,22.0,26.0,20.0,5.0,25.0,,,,,,,130.841304,2,8568.0,2025
2025-07-29,17.0,0.0,,,,0.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,4.0, ,"Bike Parking at Jetty [NE], Taking Bike on Ferry [SE], Charles Point Rd [W]",Darwin,-12.442882,17.0,0.0,17.0,1.0,17.0,18.0,0.0,1.0,1.0,,,,,,,,,,130.766309,0,8569.0,2025
2025-08-05,14.0,0.0,0.0,,,5.0,0.0,5.0,,,0.0,4.0,1.0,,,0.0,16.0,4.0,,,,,,,,,,,,,4.0,NT,22.0, ,"Tiger Brennan Rd Path [NE], Woolner Rd [S], Unofficial Path to Flinders Dr [W], Woolner Rd [NW]",Darwin,-12.441461,14.0,5.0,19.0,10.0,34.0,44.0,5.0,4.0,9.0,20.0,6.0,26.0,,,,,,,130.848561,0,8570.0,2025
2025-08-12,0.0,0.0,,,,0.0,3.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,3.0,NT,3.5, ,"Benison Rd [N], Tiger Brennan Dr [E], Tiger Brennan Dr [W]",Darwin,-12.432987,0.0,2.0,2.0,3.0,3.0,6.0,5.0,3.0,8.0,,,,,,,,,,130.860141,0,8571.0,2025
2025-07-29,3.0,6.0,,,,1.0,2.0,,,,13.0,14.0,,,,,,,,,,,,,,,,,,,3.0,NT,14.0, ,"McMillans Rd [SE], Amy Johnson Ave Footpath and Road [SW], McMillans Rd [NW]",Darwin,-12.406401,9.0,14.0,23.0,3.0,17.0,20.0,27.0,8.0,35.0,,,,,,,,,,130.916312,0,8572.0,2025
2025-07-29,16.0,4.0,,,,5.0,14.0,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,3.0,NT,17.0, ,"Trower Rd [NE], Bagot Rd [SW], Nightcliff Rd [NW]",Darwin,-12.388682,20.0,10.0,30.0,19.0,23.0,42.0,12.0,18.0,30.0,,,,,,,,,,130.856523,0,8573.0,2025
2025-07-29,0.0,16.0,,,,2.0,6.0,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,3.0,NT,17.5, ,"Lakeside Dr [N], Trower Rd [E], Trower Rd [SW]",Darwin,-12.384022,16.0,11.0,27.0,8.0,9.0,17.0,18.0,22.0,40.0,,,,,,,,,,130.868683,2,8574.0,2025
2025-07-29,0.0,1.0,19.0,,,2.0,0.0,14.0,,,1.0,2.0,3.0,,,1.0,2.0,0.0,,,,,,,,,,,,,4.0,NT,21.5,1,"Roystonea Ave [N], Lambrick Ave [E], Roystonea Ave [S], Lambrick Ave [W]",Palmerston,-12.502173,20.0,4.0,24.0,16.0,4.0,20.0,6.0,1.0,7.0,3.0,36.0,39.0,,,,,,,130.998955,0,5982.0,2025
2025-07-29,2.0,7.0,1.0,,,2.0,0.0,18.0,,,4.0,3.0,25.0,,,3.0,2.0,0.0,,,,,,,,,,,,,4.0,NT,32.5,8,"Lambrick Ave [E], Zuccoli Pde [S], Lambrick Ave [W], Farrar Blvd [N]",Palmerston,-12.501095,10.0,9.0,19.0,20.0,7.0,27.0,32.0,7.0,39.0,5.0,44.0,49.0,,,,,,,131.006133,0,6566.0,2025
2025-07-29,0.0,4.0,0.0,,,0.0,3.0,1.0,,,1.0,5.0,0.0,,,1.0,4.0,0.0,,,,,,,,,,,,,4.0,NT,8.0,-3,"Yarrawonga Rd [NE], Roystonea Ave [SE], Packard Ave [W], Roystonea Ave [NW]",Palmerston,-12.473,4.0,2.0,6.0,4.0,9.0,13.0,6.0,7.0,13.0,5.0,1.0,6.0,,,,,,,130.983,1,7127.0,2025
2025-07-29,0.0,0.0,0.0,,,0.0,1.0,13.0,,,4.0,13.0,4.0,,,1.0,14.0,6.0,,,,,,,,,,,,,4.0,NT,26.5,18,"Howard Springs Rd [NE], Howard Springs shared path [SE], Howard Springs Rd [SW], Howard Springs shared path [NW]",Palmerston,-12.493,0.0,5.0,5.0,14.0,27.0,41.0,21.0,7.0,28.0,21.0,17.0,38.0,,,,,,,131.019,0,7129.0,2025
2025-07-29,0.0,2.0,,,,0.0,0.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,1.5, ,"Chung Wah Terrace [NE], Elrundie Ave. [SE], Elrundie Ave. [NW]",Palmerston,-12.516414,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,,,,,,,,,,130.975273,0,8579.0,2025
2025-07-29,0.0,13.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,13.0, ,"Coolalinga Shared Path [NE], Gravel path [SE], Path towards Grice Cres [SW], Gravel path [NW]",Palmerston,-12.516732,13.0,15.0,28.0,0.0,0.0,0.0,15.0,13.0,28.0,0.0,0.0,0.0,,,,,,,131.041846,0,8580.0,2025
2025-08-05,4.0,0.0,,,,0.0,0.0,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,4.0,NT,5.5,-7,"University Ave [E], Elrundie Ave [S], Kirkland Rd [W], Hedley Pl [N]",Palmerston,-12.481,4.0,4.0,8.0,0.0,4.0,4.0,4.0,0.0,4.0,,,,,,,,,,130.97,0,7128.0,2025
2025-08-12,3.0,3.0,,,,6.0,12.0,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,3.0,NT,14.0,10,"McMillans Rd [NE], Stuart Hwy [SE], Stuart Hwy [NW]",Palmerston,-12.444442,6.0,7.0,13.0,18.0,12.0,30.0,10.0,15.0,25.0,,,,,,,,,,130.952575,0,5500.0,2025
2025-08-12,5.0,1.0,,,,5.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,6.5, ,"Elrundie Ave [N], Tilston Ave [E], Elrundie Ave [SW]",Palmerston,-12.494372,6.0,6.0,12.0,6.0,5.0,11.0,1.0,2.0,3.0,,,,,,,,,,130.968777,0,8578.0,2025
2025-08-19,1.0,4.0,1.0,,,1.0,1.0,3.0,,,2.0,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,,4.0,NT,5.5,-8,"Temple Terrace [NE], Farrar Boulevard [SE], Temple Terrace [SW], Toupein Road [NW]",Palmerston,-12.476771,6.0,3.0,9.0,5.0,1.0,6.0,2.0,6.0,8.0,1.0,4.0,5.0,,,,,,,130.99263,0,6951.0,2025
2025-08-19,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,0.0, ,"Tulagi Rd [N], Stuart Hwy [E], Shared Path [S], Stuart Hwy [W]",Palmerston,-12.470832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,130.989802,0,8576.0,2025
2023-07-25,4.0,7.0,0.0,,,8.0,2.0,10.0,,,9.0,2.0,5.0,,,3.0,8.0,4.0,,,,,,,,,,,,,4.0,NT,32.0,-0.19047619,"Gilruth Ave [N], Smith St [SE], Lambell Tce [SW], Kahlin Ave [NW]",Darwin,-12.452352,11.0,20.0,31.0,20.0,14.0,34.0,16.0,13.0,29.0,15.0,15.0,30.0,,,,,,,130.830522,2,5471.0,2023
2023-07-25,0.0,0.0,10.0,0.0,,1.0,19.0,1.0,1.0,,1.0,5.0,2.0,1.0,,10.0,7.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,,,,,5.0,NT,32.4,-0.181818182,"Atkins Dr [N], Gilruth Ave [NE], Gardens Rd [SE], Gilruth Ave [S], Maria Liveris Dr [SW]",Darwin,-12.444327,10.0,12.0,22.0,22.0,13.0,35.0,9.0,20.0,29.0,17.0,13.0,30.0,2.0,2.0,4.0,,,,130.834038,3,5472.0,2023
2023-08-01,3.0,31.0,5.0,,,3.0,1.0,10.0,,,6.0,1.0,9.0,,,1.0,1.0,1.0,,,,,,,,,,,,,4.0,NT,39.8,-0.290322581,"East Point Rd [N], Goyder Rd [E], Gilruth Ave [SW], Goyder Rd [W]",Darwin,-12.438015,39.0,10.0,49.0,14.0,5.0,19.0,16.0,33.0,49.0,3.0,24.0,27.0,,,,,,,130.837831,5,5473.0,2023
2023-07-25,4.0,1.0,,,,1.0,10.0,,,,0.0,38.0,,,,,,,,,,,,,,,,,,,3.0,NT,32.2,-0.422222222,"Gregory St [E], East Point Rd [S], East Point Rd [N]",Darwin,-12.432258,5.0,1.0,6.0,11.0,42.0,53.0,38.0,11.0,49.0,,,,,,,,,,130.837681,2,5474.0,2023
2023-07-25,7.0,34.0,,,,1.0,3.0,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,3.0,NT,36.0,-0.57037037,"Dick Ward Dr [E], Ross Smith Ave [SE], Ross Smith Ave [W]",Darwin,-12.424494,41.0,13.0,54.0,4.0,10.0,14.0,15.0,37.0,52.0,,,,,,,,,,130.838362,0,5475.0,2023
2023-07-25,7.0,36.0,,,,2.0,0.0,,,,16.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,36.0,-0.443396226,"Dick Ward Dr [NE], Douglas St [SE], Dick Ward Dr [SW]",Darwin,-12.42052,43.0,18.0,61.0,2.0,7.0,9.0,16.0,36.0,52.0,,,,,,,,,,130.847323,0,5476.0,2023
2023-07-25,0.0,38.0,,,,0.0,1.0,,,,17.0,1.0,,,,,,,,,,,,,,,,,,,3.0,NT,35.2,-0.5,"Dick Ward Dr [N], Fitzer Dr [E], Dick Ward Dr [S]",Darwin,-12.410053,38.0,17.0,55.0,1.0,1.0,2.0,18.0,39.0,57.0,,,,,,,,,,130.8505,3,5477.0,2023
2023-07-25,4.0,4.0,,,,5.0,10.0,,,,3.0,15.0,,,,,,,,,,,,,,,,,,,3.0,NT,24.8,-0.595959596,"Progress Dr [E], Dick Ward Dr [S], Progress Dr [W]",Darwin,-12.387972,8.0,8.0,16.0,15.0,19.0,34.0,18.0,14.0,32.0,,,,,,,,,,130.852268,0,5478.0,2023
2023-07-25,2.0,7.0,7.0,,,4.0,3.0,2.0,,,23.0,4.0,0.0,,,7.0,1.0,0.0,,,,,,,,,,,,,4.0,NT,35.2,-0.524590164,"Casuarina Dr/Shared Path [E], Nightcliff Rd [SE], Casuarina Dr/Shared Path [SW], Foreshore Shared Path [W]",Darwin,-12.376827,16.0,34.0,50.0,9.0,7.0,16.0,27.0,10.0,37.0,8.0,9.0,17.0,,,,,,,130.849571,3,5480.0,2023
2023-07-25,2.0,0.0,3.0,,,3.0,6.0,1.0,,,3.0,0.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,4.0,NT,10.2,-0.487179487,"Rossiter St [NE], Ryland Rd [SE], Rossiter St [SW], Ryland Rd [NW]",Darwin,-12.380754,5.0,6.0,11.0,10.0,3.0,13.0,4.0,7.0,11.0,2.0,5.0,7.0,,,,,,,130.85885,0,5481.0,2023
2023-08-01,4.0,2.0,,,,10.0,15.0,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,3.0,NT,22.0,-0.142857143,"Chapman Rd [NE], Nightcliff Rd [SE], Nightcliff Rd [NW]",Darwin,-12.384294,6.0,17.0,23.0,25.0,9.0,34.0,12.0,17.0,29.0,,,,,,,,,,130.855426,1,5482.0,2023
2023-07-25,7.0,9.0,,,,16.0,16.0,,,,54.0,6.0,,,,,,,,,,,,,,,,,,,3.0,NT,64.4,-0.50462963,"Rapid Creek Path Bridge [N], Foreshore Path [SE], Foreshore Path [W]",Darwin,-12.376238,16.0,70.0,86.0,32.0,13.0,45.0,60.0,25.0,85.0,,,,,,,,,,130.860332,0,5483.0,2023
2023-07-25,7.0,10.0,,,,9.0,16.0,,,,20.0,16.0,,,,,,,,,,,,,,,,,,,3.0,NT,39.0,0.350877193,"Rocklands Dr [N], Trower Rd [E], Trower Rd [W]",Darwin,-12.365103,17.0,29.0,46.0,25.0,23.0,48.0,36.0,26.0,62.0,,,,,,,,,,130.87249,11,5484.0,2023
2023-07-25,0.0,9.0,16.0,,,0.0,1.0,2.0,,,5.0,0.0,18.0,,,4.0,0.0,2.0,,,,,,,,,,,,,4.0,NT,30.8,-0.232876712,"Rocklands Dr [E], Roper St [S], Rocklands Dr [W], Florey Ave [N]",Darwin,-12.359174,25.0,9.0,34.0,3.0,0.0,3.0,23.0,12.0,35.0,6.0,36.0,42.0,,,,,,,130.882951,7,5485.0,2023
2023-07-25,4.0,12.0,,,,25.0,7.0,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,26.6,-0.070175439,"Henbury Ave [N], Tambling Tce [E], Henbury Ave [S]",Darwin,-12.365755,16.0,33.0,49.0,32.0,4.0,36.0,8.0,19.0,27.0,,,,,,,,,,130.885704,0,5486.0,2023
2023-07-25,6.0,2.0,,,,4.0,0.0,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,6.8,-0.3125,"Trower Rd [E], Rothdale Rd [S], Trower Rd [W]",Darwin,-12.382667,8.0,6.0,14.0,4.0,6.0,10.0,2.0,2.0,4.0,,,,,,,,,,130.876676,0,5487.0,2023
2023-07-25,1.0,5.0,7.0,,,4.0,3.0,13.0,,,5.0,0.0,5.0,,,0.0,4.0,1.0,,,,,,,,,,,,,4.0,NT,24.2,0.146341463,"Lee Point Rd [NE], Lee Point Rd [SE], Parer Dr [SW], Parer Dr [NW]",Darwin,-12.386554,13.0,9.0,22.0,20.0,5.0,25.0,10.0,9.0,19.0,5.0,25.0,30.0,,,,,,,130.886736,0,5488.0,2023
2023-07-25,0.0,0.0,22.0,2.0,,2.0,2.0,16.0,0.0,,3.0,2.0,2.0,1.0,,5.0,5.0,1.0,4.0,,1.0,0.0,2.0,3.0,,,,,,,5.0,NT,38.2,-0.355263158,"Stuart Hwy path [N], Stuart Hwy [NE], McMinn St [SE], Daly St [SW], McMinn St [NW]",Darwin,-12.454653,24.0,11.0,35.0,20.0,7.0,27.0,8.0,5.0,13.0,15.0,43.0,58.0,6.0,7.0,13.0,,,,130.839183,0,5507.0,2023
2023-07-25,6.0,32.0,,,,11.0,3.0,,,,14.0,2.0,,,,,,,,,,,,,,,,,,,3.0,NT,36.6,-0.47,"Stuart Hwy/Bike Path [N], Westralia St [E], Stuart Hwy/Bike Path [S]",Darwin,-12.445064,38.0,25.0,63.0,14.0,8.0,22.0,16.0,35.0,51.0,,,,,,,,,,130.84106,4,5508.0,2023
2023-07-25,0.0,6.0,2.0,,,0.0,1.0,11.0,,,2.0,2.0,2.0,,,0.0,1.0,3.0,,,,,,,,,,,,,4.0,NT,16.2,0.0,"Tiger Brennan Dr [NE], Stoddart Dr [SE], Tiger Brennan Dr [SW], Woolner Rd [NW]",Darwin,-12.43842,8.0,2.0,10.0,12.0,3.0,15.0,6.0,10.0,16.0,4.0,15.0,19.0,,,,,,,130.850134,0,5509.0,2023
2023-07-25,28.0,3.0,0.0,,,12.0,1.0,7.0,,,1.0,1.0,0.0,,,3.0,9.0,1.0,,,,,,,,,,,,,4.0,NT,36.4,-0.305882353,"Stuart Hwy [E], Stuart Hwy [SW], Stokes St [W], Parap Rd [N]",Darwin,-12.435826,31.0,16.0,47.0,20.0,38.0,58.0,2.0,5.0,7.0,13.0,7.0,20.0,,,,,,,130.843351,0,5510.0,2023
2023-08-09,33.0,4.0,,,,19.0,5.0,,,,0.0,7.0,,,,,,,,,,,,,,,,,,,3.0,NT,34.0,0.192307692,"Stuart Hwy [NE], Stuart Hwy [SW], Ross Smith Ave [NW]",Darwin,-12.432985,37.0,19.0,56.0,24.0,40.0,64.0,7.0,9.0,16.0,,,,,,,,,,130.849083,1,5511.0,2023
2023-07-25,4.0,10.0,2.0,,,2.0,0.0,0.0,,,11.0,1.0,6.0,,,4.0,1.0,10.0,,,,,,,,,,,,,4.0,NT,24.6,-0.347826087,"Stuart Hwy [NE], Snell St [SE], Stuart Hwy [SW], Bagot Rd [N]",Darwin,-12.429357,16.0,17.0,33.0,2.0,6.0,8.0,18.0,20.0,38.0,15.0,8.0,23.0,,,,,,,130.856979,1,5512.0,2023
2023-08-01,20.0,0.0,,,,19.0,0.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,3.0,NT,19.8,-0.2,"Bagot Rd [N], Bagot Rd [S], Fitzer Dr [W]",Darwin,-12.410494,20.0,21.0,41.0,19.0,21.0,40.0,3.0,0.0,3.0,,,,,,,,,,130.856116,1,5513.0,2023
2023-08-15,12.0,0.0,0.0,,,0.0,1.0,14.0,,,0.0,1.0,7.0,,,1.0,10.0,4.0,,,,,,,,,,,,,4.0,NT,22.4,0.323529412,"Osgood Dr [E], Bagot Rd [S], Totem Rd [W], Bagot Rd [N]",Darwin,-12.402638,12.0,1.0,13.0,15.0,23.0,38.0,8.0,5.0,13.0,15.0,21.0,36.0,,,,,,,130.856105,8,5514.0,2023
2023-07-25,1.0,3.0,0.0,,,0.0,1.0,1.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,NT,3.6,-0.766666667,"Bagot Rd [N], Old McMillans Rd [E], Bagot Rd [S], Old McMillans Rd [W]",Darwin,-12.395324,4.0,1.0,5.0,2.0,1.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,,,,,,,130.856016,0,5515.0,2023
2023-08-03,2.0,7.0,,,,3.0,2.0,,,,7.0,2.0,,,,,,,,,,,,,,,,,,,3.0,NT,12.8,-0.08,"Trower Rd [NE], Sabine Rd [SE], Trower Rd [SW]",Darwin,-12.387763,9.0,10.0,19.0,5.0,4.0,9.0,9.0,9.0,18.0,,,,,,,,,,130.858441,1,5516.0,2023
2023-08-03,8.0,4.0,,,,10.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,3.0,NT,14.8,-0.404761905,"McMillans Rd [E], McMillans Rd [SW], Sabine Rd [NW]",Darwin,-12.39561,12.0,13.0,25.0,11.0,9.0,20.0,4.0,5.0,9.0,,,,,,,,,,130.862539,0,5517.0,2023
2023-08-01,0.0,8.0,19.0,,,1.0,0.0,2.0,,,9.0,0.0,0.0,,,14.0,6.0,1.0,,,,,,,,,,,,,4.0,NT,30.6,-0.304878049,"Trower Rd [E], Rapid Creek Rd [S], Trower Rd [W], Rapid Creek Rd [N]",Darwin,-12.385471,27.0,24.0,51.0,3.0,6.0,9.0,9.0,9.0,18.0,21.0,21.0,42.0,,,,,,,130.864514,0,5518.0,2023
2023-08-01,0.0,10.0,2.0,,,6.0,6.0,0.0,,,7.0,5.0,1.0,,,0.0,0.0,2.0,,,,,,,,,,,,,4.0,NT,17.8,-0.125,"Trower Rd [N], Vanderlin Dr [E], Trower Rd [S], Casuarina Shops [W]",Darwin,-12.375801,12.0,13.0,25.0,12.0,5.0,17.0,13.0,18.0,31.0,2.0,3.0,5.0,,,,,,,130.88271,0,5519.0,2023
2023-07-25,0.0,1.0,1.0,,,2.0,4.0,7.0,,,6.0,4.0,4.0,,,1.0,2.0,2.0,,,,,,,,,,,,,4.0,NT,20.0,-0.384615385,"Lee Point Rd [N], Vanderlin Dr [E], Lee Point Rd [S], Vanderlin Rd [W]",Darwin,-12.377512,2.0,9.0,11.0,13.0,6.0,19.0,14.0,7.0,21.0,5.0,12.0,17.0,,,,,,,130.890756,4,5520.0,2023
2023-08-01,0.0,5.0,,,,1.0,2.0,,,,15.0,0.0,,,,,,,,,,,,,,,,,,,3.0,NT,13.2,0.045454545,"Vanderlin Dr/Bike Path [SE], Mueller Rd [SW], Vanderlin Dr/Bike Path [NW]",Darwin,-12.390698,5.0,16.0,21.0,3.0,0.0,3.0,15.0,7.0,22.0,,,,,,,,,,130.911463,0,5521.0,2023
