Lat,Long,Unleaded 91
-12.426896,130.855965,140.7
-12.424795,130.839007,140.5
-12.3877,130.85206,140.5
-12.394744,130.87797,140.7
-12.373514,130.883836,140.3
-12.459371,130.837418,140.7
-12.45187,130.96321,137.4
-12.43158,130.874918,137.4
-12.433454,130.924834,137.9
-12.478572,130.98852,136.4
-12.469825,130.987781,140.3
-12.397213,130.859903,141.7
-12.427976,130.9131,140.9
-12.461616,130.929661,0.0
-12.470486,130.984279,136.3
-12.457972,130.941972,137.9
-12.389526,130.851965,140.3
-12.372055,130.883614,139.860824
-12.401029,130.916358,137.5
-12.499875,130.986152,137.3
-12.426162,130.893602,140.3
-12.508645,130.990031,137.3
-12.376162,130.88528,139.9
-12.4329,130.848332,140.3
-12.40943,130.855712,140.3
-12.458111,130.836149,140.3
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,139.9
-12.480144,130.970135,140.9
-12.388251,130.851979,141.9
-12.454479,130.838773,141.9
-12.425722,130.869226,141.9
-12.376822,130.882005,141.9
-12.434533,130.923847,137.6
-12.460552,130.926545,137.6
-12.396662,130.90436,137.6
-12.3877,130.85206,140.4
-12.394744,130.87797,140.5
-12.459371,130.837418,140.5
-12.424795,130.839007,140.4
-12.426896,130.855965,140.5
-12.373514,130.883836,140.0
-12.43158,130.874918,137.4
-12.45187,130.96321,136.9
-12.433454,130.924834,137.9
-12.478572,130.98852,136.4
-12.469825,130.987781,140.3
-12.397213,130.859903,141.7
-12.427976,130.9131,140.9
-12.457972,130.941972,137.9
-12.470486,130.984279,136.186597
-12.461616,130.929661,0.0
-12.389526,130.851965,140.180412
-12.499875,130.986152,136.61134
-12.372055,130.883614,139.7
-12.401029,130.916358,137.277319
-12.508645,130.990031,137.3
-12.426162,130.893602,140.3
-12.458111,130.836149,140.3
-12.4329,130.848332,140.3
-12.376162,130.88528,139.9
-12.40943,130.855712,140.3
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.480144,130.970135,140.9
-12.473721,130.9841,139.9
-12.376822,130.882005,141.9
-12.425722,130.869226,141.9
-12.388251,130.851979,141.9
-12.454479,130.838773,141.9
-12.394908,130.85574,155.9
-12.402207,130.855703,140.3
-12.456695,130.966706,137.4
-12.482142,130.985802,136.85
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.480144,130.970135,138.66
-12.473721,130.9841,137.791891
-12.425722,130.869226,140.633333
-12.388251,130.851979,140.947619
-12.376822,130.882005,140.609677
-12.454479,130.838773,140.633333
-12.394908,130.85574,155.9
-12.402207,130.855703,139.927027
-12.456695,130.966706,136.85
-12.482142,130.985802,136.2
-12.434533,130.923847,136.85
-12.460552,130.926545,136.85
-12.396662,130.90436,136.933333
-12.394744,130.87797,140.1
-12.3877,130.85206,140.033333
-12.459371,130.837418,140.1
-12.373514,130.883836,139.6
-12.424795,130.839007,140.033333
-12.426896,130.855965,140.3
-12.45187,130.96321,136.4
-12.43158,130.874918,137.4
-12.433454,130.924834,137.15
-12.478572,130.98852,136.4
-12.397213,130.859903,141.7
-12.469825,130.987781,140.3
-12.427976,130.9131,140.9
-12.470486,130.984279,136.1
-12.457972,130.941972,137.302061
-12.461616,130.929661,0.0
-12.389526,130.851965,139.767368
-12.499875,130.986152,136.1
-12.401029,130.916358,136.621875
-12.372055,130.883614,139.533684
-12.4329,130.848332,139.932432
-12.508645,130.990031,137.157534
-12.376162,130.88528,139.675342
-12.426162,130.893602,139.932432
-12.458111,130.836149,139.948648
-12.40943,130.855712,139.959459
-12.389526,130.851965,139.3
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.425722,130.869226,139.9
-12.376822,130.882005,139.9
-12.388251,130.851979,139.9
-12.454479,130.838773,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.412328
-12.456695,130.966706,136.3
-12.482142,130.985802,136.1
-12.459371,130.837418,139.566666
-12.434533,130.923847,136.4
-12.460552,130.926545,136.4
-12.396662,130.90436,136.2
-12.424795,130.839007,139.5
-12.373514,130.883836,139.4
-12.394744,130.87797,139.566666
-12.426896,130.855965,139.8
-12.3877,130.85206,139.5
-12.45187,130.96321,136.4
-12.43158,130.874918,137.4
-12.433454,130.924834,136.4
-12.478572,130.98852,136.4
-12.397213,130.859903,141.7
-12.469825,130.987781,140.3
-12.427976,130.9131,140.9
-12.470486,130.984279,136.1
-12.457972,130.941972,136.9
-12.461616,130.929661,0.0
-12.372055,130.883614,139.3
-12.499875,130.986152,136.1
-12.401029,130.916358,136.2
-12.376162,130.88528,139.412328
-12.426162,130.893602,139.420547
-12.4329,130.848332,139.412328
-12.508645,130.990031,136.9
-12.458111,130.836149,139.417808
-12.40943,130.855712,139.417808
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.480144,130.970135,136.9
-12.473721,130.9841,136.9
-12.454479,130.838773,139.9
-12.376822,130.882005,139.9
-12.388251,130.851979,139.9
-12.425722,130.869226,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.3
-12.482142,130.985802,136.1
-12.456695,130.966706,136.2
-12.459371,130.837418,139.3
-12.434533,130.923847,136.4
-12.3877,130.85206,139.3
-12.394744,130.87797,139.3
-12.460552,130.926545,136.4
-12.373514,130.883836,139.3
-12.424795,130.839007,139.3
-12.396662,130.90436,136.2
-12.426896,130.855965,139.3
-12.45187,130.96321,136.4
-12.43158,130.874918,137.4
-12.40943,130.855712,139.3
-12.4329,130.848332,139.3
-12.508645,130.990031,136.9
-12.458111,130.836149,139.3
-12.426162,130.893602,139.3
-12.376162,130.88528,139.3
-12.433454,130.924834,136.4
-12.478572,130.98852,136.4
-12.397213,130.859903,141.7
-12.427976,130.9131,140.9
-12.469825,130.987781,140.3
-12.461616,130.929661,0.0
-12.457972,130.941972,136.9
-12.470486,130.984279,136.1
-12.389526,130.851965,139.3
-12.499875,130.986152,136.1
-12.372055,130.883614,139.3
-12.401029,130.916358,136.2
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.388251,130.851979,139.9
-12.376822,130.882005,139.9
-12.454479,130.838773,139.9
-12.425722,130.869226,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.111111
-12.482142,130.985802,135.9
-12.456695,130.966706,136.15
-12.460552,130.926545,136.4
-12.394744,130.87797,139.1
-12.3877,130.85206,139.1
-12.459371,130.837418,139.1
-12.434533,130.923847,136.4
-12.424795,130.839007,139.1
-12.373514,130.883836,139.1
-12.426896,130.855965,139.1
-12.396662,130.90436,136.15
-12.45187,130.96321,136.4
-12.43158,130.874918,136.65
-12.433454,130.924834,136.4
-12.478572,130.98852,136.15
-12.469825,130.987781,138.033333
-12.427976,130.9131,138.233333
-12.397213,130.859903,140.233333
-12.457972,130.941972,136.9
-12.470486,130.984279,135.94421
-12.461616,130.929661,0.0
-12.401029,130.916358,136.132989
-12.372055,130.883614,139.126804
-12.499875,130.986152,135.947422
-12.426162,130.893602,139.15
-12.458111,130.836149,139.116666
-12.40943,130.855712,139.116666
-12.4329,130.848332,139.111111
-12.508645,130.990031,136.9
-12.376162,130.88528,139.116666
-12.389526,130.851965,139.015463
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.454479,130.838773,139.9
-12.376822,130.882005,139.9
-12.425722,130.869226,139.9
-12.388251,130.851979,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.658904
-12.482142,130.985802,135.7
-12.456695,130.966706,136.1
-12.426896,130.855965,138.9
-12.460552,130.926545,136.4
-12.373514,130.883836,138.9
-12.434533,130.923847,136.4
-12.424795,130.839007,138.9
-12.459371,130.837418,138.9
-12.3877,130.85206,138.9
-12.394744,130.87797,138.9
-12.396662,130.90436,136.1
-12.45187,130.96321,136.4
-12.43158,130.874918,135.9
-12.433454,130.924834,136.4
-12.478572,130.98852,135.9
-12.427976,130.9131,136.9
-12.469825,130.987781,136.9
-12.397213,130.859903,139.5
-12.457972,130.941972,136.9
-12.461616,130.929661,0.0
-12.470486,130.984279,135.7
-12.389526,130.851965,138.591489
-12.401029,130.916358,136.1
-12.372055,130.883614,138.691489
-12.499875,130.986152,135.7
-12.458111,130.836149,138.675342
-12.40943,130.855712,138.664383
-12.426162,130.893602,138.664383
-12.376162,130.88528,138.658904
-12.508645,130.990031,136.9
-12.4329,130.848332,138.675342
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.388251,130.851979,139.9
-12.454479,130.838773,139.9
-12.425722,130.869226,139.9
-12.376822,130.882005,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.5
-12.482142,130.985802,135.7
-12.456695,130.966706,136.1
-12.460552,130.926545,136.4
-12.394744,130.87797,138.9
-12.459371,130.837418,138.9
-12.434533,130.923847,136.4
-12.373514,130.883836,138.9
-12.424795,130.839007,138.9
-12.3877,130.85206,138.9
-12.426896,130.855965,138.9
-12.396662,130.90436,136.1
-12.43158,130.874918,135.9
-12.45187,130.96321,136.4
-12.433454,130.924834,136.4
-12.478572,130.98852,135.9
-12.469825,130.987781,136.9
-12.427976,130.9131,136.9
-12.397213,130.859903,139.5
-12.470486,130.984279,135.7
-12.457972,130.941972,136.9
-12.461616,130.929661,0.0
-12.389526,130.851965,138.5
-12.372055,130.883614,138.5
-12.401029,130.916358,136.1
-12.499875,130.986152,135.7
-12.426162,130.893602,138.5
-12.4329,130.848332,138.5
-12.40943,130.855712,138.5
-12.458111,130.836149,138.5
-12.508645,130.990031,136.9
-12.376162,130.88528,138.5
-12.402207,130.855703,138.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.425722,130.869226,139.9
-12.454479,130.838773,139.9
-12.388251,130.851979,139.9
-12.376822,130.882005,139.9
-12.394908,130.85574,155.9
-12.456695,130.966706,136.1
-12.482142,130.985802,135.7
-12.426896,130.855965,138.9
-12.394744,130.87797,138.9
-12.373514,130.883836,138.9
-12.424795,130.839007,138.9
-12.459371,130.837418,138.9
-12.460552,130.926545,136.4
-12.3877,130.85206,138.9
-12.434533,130.923847,136.4
-12.396662,130.90436,136.1
-12.45187,130.96321,136.4
-12.43158,130.874918,135.9
-12.433454,130.924834,136.4
-12.478572,130.98852,135.9
-12.397213,130.859903,139.5
-12.469825,130.987781,136.9
-12.427976,130.9131,136.9
-12.470486,130.984279,135.7
-12.457972,130.941972,136.9
-12.461616,130.929661,0.0
-12.389526,130.851965,138.5
-12.372055,130.883614,138.5
-12.401029,130.916358,136.1
-12.499875,130.986152,135.7
-12.4329,130.848332,138.5
-12.508645,130.990031,136.9
-12.376162,130.88528,138.5
-12.426162,130.893602,138.5
-12.458111,130.836149,138.5
-12.40943,130.855712,138.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.373514,130.883836,138.7
-12.424795,130.839007,138.7
-12.434533,130.923847,136.4
-12.460552,130.926545,136.4
-12.459371,130.837418,138.7
-12.426896,130.855965,138.7
-12.3877,130.85206,138.7
-12.394744,130.87797,138.7
-12.396662,130.90436,136.1
-12.45187,130.96321,136.15
-12.43158,130.874918,135.9
-12.433454,130.924834,136.4
-12.478572,130.98852,135.75
-12.469825,130.987781,136.9
-12.397213,130.859903,139.5
-12.427976,130.9131,136.9
-12.470486,130.984279,135.7
-12.461616,130.929661,0.0
-12.457972,130.941972,136.9
-12.389526,130.851965,138.5
-12.372055,130.883614,138.5
-12.499875,130.986152,135.7
-12.401029,130.916358,136.1
-12.426162,130.893602,138.5
-12.376162,130.88528,138.5
-12.458111,130.836149,138.5
-12.508645,130.990031,136.735616
-12.40943,130.855712,138.5
-12.4329,130.848332,138.5
-12.453169,130.838155,125.9
-12.473721,130.9841,136.9
-12.480144,130.970135,136.9
-12.425722,130.869226,139.9
-12.454479,130.838773,139.9
-12.376822,130.882005,139.9
-12.388251,130.851979,139.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.5
-12.456695,130.966706,135.9
-12.482142,130.985802,135.7
-12.402207,130.855703,138.5
-12.482142,130.985802,135.6
-12.456695,130.966706,135.6
-12.459371,130.837418,138.4
-12.434533,130.923847,136.4
-12.373514,130.883836,138.4
-12.424795,130.839007,138.4
-12.394744,130.87797,138.4
-12.3877,130.85206,138.4
-12.460552,130.926545,136.4
-12.426896,130.855965,138.4
-12.396662,130.90436,136.0
-12.43158,130.874918,135.9
-12.45187,130.96321,135.75
-12.433454,130.924834,136.4
-12.478572,130.98852,135.6
-12.427976,130.9131,136.9
-12.397213,130.859903,139.5
-12.469825,130.987781,136.9
-12.457972,130.941972,136.9
-12.470486,130.984279,135.564583
-12.461616,130.929661,0.0
-12.389526,130.851965,138.367368
-12.499875,130.986152,135.564583
-12.401029,130.916358,135.965263
-12.372055,130.883614,138.364583
-12.40943,130.855712,138.415068
-12.4329,130.848332,138.420547
-12.458111,130.836149,138.420547
-12.508645,130.990031,135.612328
-12.426162,130.893602,138.420547
-12.376162,130.88528,138.420547
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.480144,130.970135,136.358333
-12.473721,130.9841,136.37826
-12.425722,130.869226,139.358333
-12.388251,130.851979,139.358333
-12.376822,130.882005,139.358333
-12.454479,130.838773,139.358333
-12.394908,130.85574,155.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.480144,130.970135,135.9
-12.473721,130.9841,135.9
-12.388251,130.851979,138.9
-12.425722,130.869226,138.9
-12.454479,130.838773,138.9
-12.376822,130.882005,138.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.371232
-12.456695,130.966706,135.4
-12.482142,130.985802,135.4
-12.426896,130.855965,138.3
-12.394744,130.87797,138.3
-12.373514,130.883836,138.2
-12.424795,130.839007,138.2
-12.460552,130.926545,136.4
-12.434533,130.923847,136.4
-12.459371,130.837418,138.3
-12.3877,130.85206,138.2
-12.396662,130.90436,135.8
-12.43158,130.874918,135.55
-12.45187,130.96321,135.6
-12.433454,130.924834,136.4
-12.478572,130.98852,135.4
-12.397213,130.859903,139.5
-12.427976,130.9131,136.9
-12.469825,130.987781,136.9
-12.461616,130.929661,0.0
-12.470486,130.984279,135.3
-12.457972,130.941972,136.9
-12.389526,130.851965,138.031958
-12.401029,130.916358,135.695789
-12.372055,130.883614,138.029896
-12.499875,130.986152,135.361855
-12.508645,130.990031,135.420547
-12.376162,130.88528,138.141095
-12.4329,130.848332,138.3
-12.426162,130.893602,138.3
-12.458111,130.836149,138.3
-12.40943,130.855712,138.3
-12.480144,130.970135,135.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.473721,130.9841,135.9
-12.388251,130.851979,138.9
-12.425722,130.869226,138.9
-12.454479,130.838773,138.9
-12.376822,130.882005,138.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.3
-12.456695,130.966706,135.3
-12.482142,130.985802,135.3
-12.460552,130.926545,136.4
-12.426896,130.855965,138.3
-12.373514,130.883836,138.1
-12.434533,130.923847,136.4
-12.424795,130.839007,138.1
-12.3877,130.85206,138.1
-12.394744,130.87797,138.3
-12.459371,130.837418,138.3
-12.396662,130.90436,135.7
-12.43158,130.874918,135.2
-12.45187,130.96321,135.6
-12.433454,130.924834,136.4
-12.478572,130.98852,135.2
-12.469825,130.987781,136.9
-12.397213,130.859903,139.5
-12.427976,130.9131,136.9
-12.470486,130.984279,135.1
-12.461616,130.929661,0.0
-12.457972,130.941972,136.9
-12.389526,130.851965,137.7
-12.372055,130.883614,137.7
-12.401029,130.916358,135.5
-12.499875,130.986152,135.3
-12.426162,130.893602,138.3
-12.376162,130.88528,137.9
-12.508645,130.990031,135.3
-12.458111,130.836149,138.3
-12.4329,130.848332,138.3
-12.40943,130.855712,138.3
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.425722,130.869226,144.9
-12.473721,130.9841,144.9
-12.454479,130.838773,144.9
-12.480144,130.970135,144.9
-12.376822,130.882005,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,144.7
-12.508645,130.990031,139.9
-12.4329,130.848332,142.9
-12.426162,130.893602,139.9
-12.376162,130.88528,144.7
-12.40943,130.855712,144.7
-12.458111,130.836149,144.7
-12.433454,130.924834,140.8
-12.43158,130.874918,135.5
-12.45187,130.96321,136.9
-12.460552,130.926545,140.8
-12.424795,130.839007,142.3
-12.426896,130.855965,142.3
-12.373514,130.883836,142.3
-12.456695,130.966706,140.8
-12.3877,130.85206,142.3
-12.434533,130.923847,140.8
-12.459371,130.837418,142.3
-12.394744,130.87797,139.9
-12.396662,130.90436,139.9
-12.482142,130.985802,139.9
-12.470486,130.984279,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,141.9
-12.397213,130.859903,144.7
-12.469825,130.987781,141.7
-12.427976,130.9131,144.9
-12.389526,130.851965,139.9
-12.372055,130.883614,139.9
-12.401029,130.916358,139.9
-12.499875,130.986152,139.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.454479,130.838773,144.9
-12.376822,130.882005,144.9
-12.480144,130.970135,144.9
-12.425722,130.869226,144.9
-12.473721,130.9841,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,142.661643
-12.40943,130.855712,142.727397
-12.458111,130.836149,142.727397
-12.4329,130.848332,141.708219
-12.508645,130.990031,139.9
-12.376162,130.88528,142.633333
-12.426162,130.893602,139.9
-12.433454,130.924834,139.9
-12.43158,130.874918,135.5
-12.45187,130.96321,136.9
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.482142,130.985802,139.9
-12.434533,130.923847,139.9
-12.3877,130.85206,139.9
-12.459371,130.837418,139.9
-12.426896,130.855965,139.9
-12.373514,130.883836,139.9
-12.424795,130.839007,139.9
-12.396662,130.90436,139.9
-12.456695,130.966706,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,141.9
-12.470486,130.984279,139.9
-12.469825,130.987781,140.5
-12.427976,130.9131,141.566666
-12.397213,130.859903,141.5
-12.389526,130.851965,139.9
-12.401029,130.916358,139.9
-12.499875,130.986152,139.9
-12.372055,130.883614,139.9
-12.430993,130.891404,0.0
-12.447604,130.94755,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.480144,130.970135,144.9
-12.376822,130.882005,144.9
-12.425722,130.869226,144.9
-12.473721,130.9841,144.9
-12.454479,130.838773,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.9
-12.4329,130.848332,139.9
-12.458111,130.836149,139.9
-12.376162,130.88528,139.9
-12.426162,130.893602,139.9
-12.508645,130.990031,139.9
-12.40943,130.855712,139.9
-12.433454,130.924834,139.9
-12.45187,130.96321,136.9
-12.43158,130.874918,135.5
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.3877,130.85206,139.9
-12.434533,130.923847,139.9
-12.459371,130.837418,139.9
-12.373514,130.883836,139.9
-12.426896,130.855965,139.9
-12.424795,130.839007,139.9
-12.396662,130.90436,139.9
-12.456695,130.966706,139.9
-12.482142,130.985802,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,141.9
-12.470486,130.984279,139.9
-12.397213,130.859903,139.9
-12.469825,130.987781,139.9
-12.427976,130.9131,139.9
-12.389526,130.851965,139.9
-12.499875,130.986152,139.9
-12.372055,130.883614,139.9
-12.401029,130.916358,139.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.480144,130.970135,144.9
-12.425722,130.869226,144.9
-12.473721,130.9841,144.9
-12.454479,130.838773,144.9
-12.376822,130.882005,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.9
-12.4329,130.848332,139.9
-12.376162,130.88528,139.9
-12.426162,130.893602,139.9
-12.508645,130.990031,139.9
-12.40943,130.855712,139.9
-12.458111,130.836149,139.9
-12.433454,130.924834,139.9
-12.45187,130.96321,136.9
-12.43158,130.874918,135.5
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.434533,130.923847,139.9
-12.3877,130.85206,139.9
-12.424795,130.839007,139.9
-12.426896,130.855965,139.9
-12.456695,130.966706,139.9
-12.373514,130.883836,139.9
-12.396662,130.90436,139.9
-12.482142,130.985802,139.9
-12.459371,130.837418,139.9
-12.470486,130.984279,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,141.384536
-12.397213,130.859903,139.9
-12.469825,130.987781,139.9
-12.427976,130.9131,139.9
-12.389526,130.851965,139.9
-12.499875,130.986152,139.9
-12.372055,130.883614,139.9
-12.401029,130.916358,139.9
-12.430993,130.891404,0.0
-12.447604,130.94755,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.480144,130.970135,144.9
-12.376822,130.882005,144.9
-12.454479,130.838773,144.9
-12.425722,130.869226,144.9
-12.473721,130.9841,144.9
-12.394908,130.85574,155.9
-12.508645,130.990031,139.9
-12.373514,130.883836,139.9
-12.456695,130.966706,139.9
-12.457972,130.941972,139.9
-12.461616,130.929661,0.0
-12.470486,130.984279,139.9
-12.397213,130.859903,139.9
-12.427976,130.9131,139.9
-12.469825,130.987781,139.9
-12.389526,130.851965,139.9
-12.499875,130.986152,139.9
-12.372055,130.883614,139.9
-12.401029,130.916358,139.9
-12.402207,130.855703,139.9
-12.4329,130.848332,139.9
-12.424795,130.839007,139.9
-12.40943,130.855712,139.9
-12.458111,130.836149,139.9
-12.376162,130.88528,139.9
-12.426162,130.893602,139.9
-12.433454,130.924834,139.9
-12.43158,130.874918,135.5
-12.45187,130.96321,136.9
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.3877,130.85206,139.9
-12.426896,130.855965,139.9
-12.482142,130.985802,139.9
-12.459371,130.837418,139.9
-12.434533,130.923847,139.9
-12.396662,130.90436,139.9
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.376822,130.882005,144.9
-12.480144,130.970135,144.9
-12.425722,130.869226,144.9
-12.454479,130.838773,144.9
-12.473721,130.9841,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.9
-12.458111,130.836149,139.9
-12.4329,130.848332,139.9
-12.508645,130.990031,139.9
-12.376162,130.88528,139.9
-12.40943,130.855712,139.9
-12.426162,130.893602,139.9
-12.433454,130.924834,139.9
-12.45187,130.96321,136.9
-12.43158,130.874918,135.5
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.434533,130.923847,139.9
-12.459371,130.837418,139.9
-12.3877,130.85206,139.9
-12.424795,130.839007,139.9
-12.426896,130.855965,139.9
-12.396662,130.90436,139.9
-12.373514,130.883836,139.9
-12.456695,130.966706,139.9
-12.482142,130.985802,139.9
-12.470486,130.984279,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,139.9
-12.397213,130.859903,139.9
-12.469825,130.987781,139.9
-12.427976,130.9131,139.9
-12.389526,130.851965,139.9
-12.499875,130.986152,139.9
-12.372055,130.883614,139.9
-12.401029,130.916358,139.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.480144,130.970135,144.9
-12.425722,130.869226,144.9
-12.454479,130.838773,144.9
-12.473721,130.9841,144.9
-12.376822,130.882005,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.9
-12.508645,130.990031,139.9
-12.4329,130.848332,139.9
-12.376162,130.88528,139.9
-12.426162,130.893602,139.9
-12.40943,130.855712,139.9
-12.458111,130.836149,139.9
-12.433454,130.924834,139.9
-12.45187,130.96321,136.9
-12.43158,130.874918,135.5
-12.460552,130.926545,139.9
-12.394744,130.87797,139.9
-12.373514,130.883836,139.9
-12.426896,130.855965,139.9
-12.3877,130.85206,139.9
-12.424795,130.839007,139.9
-12.396662,130.90436,139.9
-12.456695,130.966706,139.9
-12.482142,130.985802,139.9
-12.459371,130.837418,139.9
-12.434533,130.923847,139.9
-12.470486,130.984279,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,139.9
-12.397213,130.859903,139.9
-12.469825,130.987781,139.9
-12.427976,130.9131,139.9
-12.389526,130.851965,139.9
-12.372055,130.883614,139.9
-12.499875,130.986152,139.9
-12.401029,130.916358,139.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.473721,130.9841,144.9
-12.454479,130.838773,144.9
-12.376822,130.882005,144.9
-12.480144,130.970135,144.9
-12.425722,130.869226,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,139.469444
-12.376162,130.88528,139.455555
-12.426162,130.893602,139.469444
-12.40943,130.855712,139.455555
-12.458111,130.836149,139.483333
-12.4329,130.848332,139.455555
-12.508645,130.990031,139.455555
-12.433454,130.924834,139.9
-12.43158,130.874918,135.5
-12.45187,130.96321,136.9
-12.460552,130.926545,139.9
-12.373514,130.883836,139.4
-12.396662,130.90436,139.4
-12.3877,130.85206,139.4
-12.394744,130.87797,139.9
-12.456695,130.966706,139.9
-12.459371,130.837418,139.9
-12.482142,130.985802,139.9
-12.434533,130.923847,139.9
-12.426896,130.855965,139.9
-12.424795,130.839007,139.9
-12.470486,130.984279,139.9
-12.461616,130.929661,0.0
-12.457972,130.941972,139.9
-12.469825,130.987781,143.233333
-12.427976,130.9131,143.233333
-12.397213,130.859903,141.233333
-12.389526,130.851965,139.508247
-12.401029,130.916358,139.518556
-12.372055,130.883614,139.518556
-12.499875,130.986152,139.549484
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.453169,130.838155,125.9
-12.388251,130.851979,144.9
-12.473721,130.9841,144.9
-12.454479,130.838773,144.9
-12.376822,130.882005,144.9
-12.425722,130.869226,144.9
-12.480144,130.970135,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.9
-12.376162,130.88528,137.379452
-12.508645,130.990031,138.9
-12.458111,130.836149,138.9
-12.426162,130.893602,138.9
-12.40943,130.855712,138.9
-12.4329,130.848332,138.9
-12.433454,130.924834,139.4
-12.43158,130.874918,135.5
-12.45187,130.96321,136.9
-12.460552,130.926545,139.4
-12.456695,130.966706,139.4
-12.482142,130.985802,139.4
-12.394744,130.87797,139.4
-12.459371,130.837418,139.4
-12.426896,130.855965,139.4
-12.424795,130.839007,139.4
-12.434533,130.923847,139.4
-12.396662,130.90436,138.9
-12.3877,130.85206,138.9
-12.373514,130.883836,138.9
-12.470486,130.984279,139.363917
-12.457972,130.941972,139.9
-12.461616,130.929661,0.0
-12.469825,130.987781,144.9
-12.427976,130.9131,144.9
-12.397213,130.859903,141.9
-12.389526,130.851965,138.9
-12.372055,130.883614,138.405154
-12.401029,130.916358,138.9
-12.499875,130.986152,138.9
-12.447604,130.94755,0.0
-12.394744,130.87797,138.9
-12.473721,130.9841,144.9
-12.394908,130.85574,155.9
-12.402207,130.855703,138.9
-12.376162,130.88528,135.9
-12.458111,130.836149,138.9
-12.508645,130.990031,138.9
-12.40943,130.855712,138.9
-12.4329,130.848332,138.9
-12.426162,130.893602,138.9
-12.433454,130.924834,138.9
-12.45187,130.96321,136.9
-12.43158,130.874918,135.5
-12.373514,130.883836,137.4
-12.460552,130.926545,138.9
-12.482142,130.985802,138.9
-12.456695,130.966706,138.9
